120.720835405271,0.8,100,0.02
120.65015709153464,0.8,100,0.02
120.66462064908571,0.8,100,0.02
120.57075390602748,0.8,100,0.02
120.59106661418521,0.8,100,0.02
120.60647563500039,0.8,100,0.02
120.55394995578285,0.8,100,0.02
120.46022135287166,0.8,100,0.02
120.55089623637788,0.8,100,0.02
120.39251533987618,0.8,100,0.02
120.50041061325788,0.8,100,0.02
120.49527055872896,0.8,100,0.02
120.41698274825694,0.8,100,0.02
120.48192515220097,0.8,100,0.02
120.45030939321607,0.8,100,0.02
120.34700583155195,0.8,100,0.02
120.3049159500975,0.8,100,0.02
120.29512440058818,0.8,100,0.02
120.30447690616991,0.8,100,0.02
120.26433995852894,0.8,100,0.02
120.2442524410182,0.8,100,0.02
120.21214703443906,0.8,100,0.02
120.2883648519299,0.8,100,0.02
120.35271537067874,0.8,100,0.02
120.30591180383213,0.8,100,0.02
120.23291338256169,0.8,100,0.02
120.23270130166668,0.8,100,0.02
120.21713210958956,0.8,100,0.02
120.19092192994393,0.8,100,0.02
120.15413582420027,0.8,100,0.02
120.10346579468845,0.8,100,0.02
120.10333762583741,0.8,100,0.02
120.1225751080396,0.8,100,0.02
120.17998690989175,0.8,100,0.02
120.14838165469168,0.8,100,0.02
120.00342914103938,0.8,100,0.02
119.97508173226949,0.8,100,0.02
120.05332987780848,0.8,100,0.02
120.1404588657403,0.8,100,0.02
120.15079289976337,0.8,100,0.02
120.00160642975011,0.8,100,0.02
120.02247360730044,0.8,100,0.02
120.02661965118067,0.8,100,0.02
119.93403505496588,0.8,100,0.02
120.01109448758656,0.8,100,0.02
120.00204520689545,0.8,100,0.02
120.03056094658983,0.8,100,0.02
119.94679359622432,0.8,100,0.02
120.01967481440896,0.8,100,0.02
120.01474008579889,0.8,100,0.02
120.07233352303778,0.8,100,0.02
120.04535907791303,0.8,100,0.02
120.04103320523694,0.8,100,0.02
120.12337528669408,0.8,100,0.02
120.23090543329472,0.8,100,0.02
120.29168123896989,0.8,100,0.02
120.15295065715152,0.8,100,0.02
120.17793700245772,0.8,100,0.02
120.13503405742271,0.8,100,0.02
120.0721702896472,0.8,100,0.02
120.1792084249757,0.8,100,0.02
120.09154365209972,0.8,100,0.02
120.16403278840606,0.8,100,0.02
120.10597575430863,0.8,100,0.02
120.10160481921645,0.8,100,0.02
120.11623618394813,0.8,100,0.02
120.08350808279741,0.8,100,0.02
120.0928915821995,0.8,100,0.02
120.10535999870797,0.8,100,0.02
120.19784531400185,0.8,100,0.02
120.1892444411649,0.8,100,0.02
120.28601293356523,0.8,100,0.02
120.32612060430792,0.8,100,0.02
120.39622135629885,0.8,100,0.02
120.27524897574011,0.8,100,0.02
120.29108413450996,0.8,100,0.02
120.32356193394472,0.8,100,0.02
120.2525045907293,0.8,100,0.02
120.26709770388456,0.8,100,0.02
120.17447969650372,0.8,100,0.02
120.18491118792454,0.8,100,0.02
120.27084392954089,0.8,100,0.02
120.36791054224832,0.8,100,0.02
120.36209588011609,0.8,100,0.02
120.30471612983038,0.8,100,0.02
120.27982888702262,0.8,100,0.02
120.3140803328333,0.8,100,0.02
120.31587761770905,0.8,100,0.02
120.31626608832644,0.8,100,0.02
120.36881154723784,0.8,100,0.02
120.39824001888901,0.8,100,0.02
120.32697780308996,0.8,100,0.02
120.26117551455881,0.8,100,0.02
120.32488936408977,0.8,100,0.02
120.39977925474847,0.8,100,0.02
120.39646678901715,0.8,100,0.02
120.44512320722296,0.8,100,0.02
120.47780640480379,0.8,100,0.02
120.4985869512419,0.8,100,0.02
120.59796857136966,0.8,100,0.02
120.60229040338012,0.8,100,0.02
120.59097773463604,0.8,100,0.02
120.61941927799002,0.8,100,0.02
120.58194528591177,0.8,100,0.02
120.56761111348362,0.8,100,0.02
120.54975394734163,0.8,100,0.02
120.54236665540986,0.8,100,0.02
120.57875799473014,0.8,100,0.02
120.45653250989047,0.8,100,0.02
120.52241561534095,0.8,100,0.02
120.55281584243372,0.8,100,0.02
120.62588283137053,0.8,100,0.02
120.6274104738782,0.8,100,0.02
120.61500500696303,0.8,100,0.02
120.59016740686093,0.8,100,0.02
120.63701935728736,0.8,100,0.02
120.64752675539428,0.8,100,0.02
120.64937054260487,0.8,100,0.02
120.6564547635811,0.8,100,0.02
120.62718792786802,0.8,100,0.02
120.66177353094521,0.8,100,0.02
120.62192686503569,0.8,100,0.02
120.63598061054432,0.8,100,0.02
120.69049944029008,0.8,100,0.02
120.76140378203493,0.8,100,0.02
120.7886739257865,0.8,100,0.02
120.89309308634606,0.8,100,0.02
120.92668512557043,0.8,100,0.02
121.00062365053174,0.8,100,0.02
120.91065216057417,0.8,100,0.02
120.8884709934715,0.8,100,0.02
120.89947806781159,0.8,100,0.02
120.98042781423241,0.8,100,0.02
120.91658245361538,0.8,100,0.02
120.78337590526522,0.8,100,0.02
120.70818144408403,0.8,100,0.02
120.76678457868685,0.8,100,0.02
120.73099629833507,0.8,100,0.02
120.85928996014344,0.8,100,0.02
120.87663284353764,0.8,100,0.02
120.92315345453233,0.8,100,0.02
120.93264117029163,0.8,100,0.02
120.89071593867132,0.8,100,0.02
120.81487883847939,0.8,100,0.02
120.81084222082417,0.8,100,0.02
120.91645674948292,0.8,100,0.02
120.9304268705196,0.8,100,0.02
120.87310914570349,0.8,100,0.02
120.87771134120821,0.8,100,0.02
120.80065047204181,0.8,100,0.02
120.80016861730708,0.8,100,0.02
120.83375724082262,0.8,100,0.02
120.86551272743597,0.8,100,0.02
120.84366264243687,0.8,100,0.02
120.88603737813507,0.8,100,0.02
120.88963372229871,0.8,100,0.02
120.81646179731841,0.8,100,0.02
120.82839494887862,0.8,100,0.02
120.84827230857779,0.8,100,0.02
120.83856962557462,0.8,100,0.02
120.84601140806387,0.8,100,0.02
120.86993733941513,0.8,100,0.02
120.82832571811979,0.8,100,0.02
120.83215192266363,0.8,100,0.02
120.87603768781359,0.8,100,0.02
120.91961127955528,0.8,100,0.02
120.88261101925943,0.8,100,0.02
120.93635650579425,0.8,100,0.02
120.94545048550964,0.8,100,0.02
120.90585000906981,0.8,100,0.02
120.91039693185269,0.8,100,0.02
120.95743424834529,0.8,100,0.02
120.88417885428576,0.8,100,0.02
120.8890024091055,0.8,100,0.02
120.84145779517729,0.8,100,0.02
120.77966291034743,0.8,100,0.02
120.82651908689826,0.8,100,0.02
120.75534030753532,0.8,100,0.02
120.79715208601056,0.8,100,0.02
120.71078844814485,0.8,100,0.02
120.68987058942585,0.8,100,0.02
120.71967690840327,0.8,100,0.02
120.74048104549969,0.8,100,0.02
120.67209622691917,0.8,100,0.02
120.67100505585184,0.8,100,0.02
120.7679322581165,0.8,100,0.02
120.77072110207013,0.8,100,0.02
120.79026656981485,0.8,100,0.02
120.77360234950183,0.8,100,0.02
120.70220035196233,0.8,100,0.02
120.74318635209431,0.8,100,0.02
120.83447540222943,0.8,100,0.02
120.94334223874705,0.8,100,0.02
120.97564090440443,0.8,100,0.02
120.83746846047339,0.8,100,0.02
120.76153863045528,0.8,100,0.02
120.79057738908561,0.8,100,0.02
120.85698712315524,0.8,100,0.02
120.86388751409531,0.8,100,0.02
120.84051090789131,0.8,100,0.02
120.92870524673299,0.8,100,0.02
120.99425025035363,0.8,100,0.02
121.09737239547258,0.8,100,0.02
121.11922564315505,0.8,100,0.02
121.14650117666272,0.8,100,0.02
121.16880694148271,0.8,100,0.02
121.13801343390635,0.8,100,0.02
121.10545984308702,0.8,100,0.02
121.05705688392435,0.8,100,0.02
121.06058113380644,0.8,100,0.02
121.00411288426622,0.8,100,0.02
121.03007239905212,0.8,100,0.02
120.99782034058515,0.8,100,0.02
121.04425359665122,0.8,100,0.02
121.08023960763983,0.8,100,0.02
121.07463457320232,0.8,100,0.02
121.08999569672412,0.8,100,0.02
121.07065545572409,0.8,100,0.02
120.98588556928162,0.8,100,0.02
120.89390772015975,0.8,100,0.02
120.9141885426921,0.8,100,0.02
120.82818726096117,0.8,100,0.02
120.78466827604369,0.8,100,0.02
